gene_symbol	n_peptides	baseline_cv	baseline_abundance	ratio1	ratio2	ratio3	ratio4	ratio5
ADAMTS8	10	0.32607161013723995	148.15605143916667	1.0917301782601405	1.0273386113526144	0.8809312103872449	0.8789200655767182	0.9532545471133838
ADAMTSL2	10	0.04309431618670563	50.62428785083333	1.0201623855218314	1.0076923639956004	0.9721452504825681	0.9878605881055723	0.9416231055824189
ADAMTSL3	5	0.10630965853478243	89.630071616	1.0202574082086964	1.0947234373009742	0.8850191544903294	0.9004740493936235	1.0054383019026059
ADGRB1	20	0.935224576299399	123.58572605141667	1.011745721893517	0.9986148571642453	0.9896394209422376	0.9956317274673203	0.903479917627551
ADGRB3	30	0.9263268031109664	175.24848325141667	0.9833864989467188	1.020306400304064	0.996307100749217	0.9595481607916131	0.8197986026811368
ADGRE5	5	0.08189320070304244	27.047483936833334	1.0707056518688727	1.0190257490444752	0.9102685990866519	1.212333415321701	0.8844527460065391
ADGRL1	45	0.2709707888418533	85.06411840425926	1.0340710470635872	1.0019780982211164	0.9639508547152964	0.9806688588724982	1.1456143206180245
ADIPOQ	10	0.38982866961411405	73.35536594908334	1.102356090226287	0.9156021265522607	0.9820417832214523	1.0655019645018444	1.0468663942942218
AEBP1	110	0.6350513317988856	128.62113693248486	1.0149914798743738	1.0578360229216301	0.9271724972039959	1.0559316894246729	1.0548353879148544
AFM	25	0.6563301819934318	154.0273645318	0.960599219177401	0.9949528340573567	1.044447946765242	1.0611920618875101	1.2159185319841903
AGRN	30	0.8499265233065314	127.2123814533611	0.9929170348529208	1.070672244807672	0.9364107203394073	0.9902780704809158	0.9657137651013408
AHNAK	10	0.6903105760460865	278.7773853181667	0.8315008846823931	0.8922809943025182	1.2762181210150885	0.6639932457334711	1.2934144553528926
AHSA1	5	0.018754227832653084	56.69953277533333	1.0189420381543939	0.999618560369465	0.9814394014761413	1.0293854392728172	1.003235229872061
AHSG	20	0.44636776047250315	252.035537713375	0.8036834870613794	0.9689977089733431	1.2273188039652776	0.9820709030173003	0.9226455724567433
AIF1	5	0.10591317537374881	555.191732136	0.878626274208469	1.0476901427955956	1.0736835829959352	0.6602757009783828	0.9840756627751179
AK1	15	0.3245215868399239	122.00860460783333	0.9819835485682987	1.0312102284663143	0.986806222965387	0.9334719796327202	0.9031581011917574
AKAP12	5	0.08093785977895022	62.5401755955	0.987753350431029	0.9258833607618856	1.0863632888070853	0.8581228800605023	0.9044648774630253
ALCAM	125	0.8031514059099782	193.1092962115	1.0061122019241748	1.0107037594425083	0.9831840386333166	0.9515833386902313	0.9303328572500963
ALDH1A1	30	0.5203012624253617	150.36987831363888	0.9681531299956645	1.0121015562908524	1.0197453137134833	0.9656806082047121	1.163899582776074
ALDOA	15	0.6660474343225706	160.9632299403889	1.0420940530566332	0.9908383170847878	0.967067629858579	0.9156266086209969	1.209781767153383
ALDOC	30	0.6602456566995325	266.2170576566389	1.0349771890426256	0.9947272770460512	0.9702955339113234	0.9277564443048906	0.9780374169965349
ALPL	10	0.437400805548867	205.32851033	0.9986739713407924	1.093456751870012	0.9078692767891957	1.022798257456924	0.9915435834253636
AMBP	105	0.9348071443400997	101.32243784428572	1.130993440047424	0.9569956847450831	0.9120108752074928	0.9956333998016271	1.5461080008052508
AMPH	20	0.4851835921482685	145.49387381108335	0.9768900538455028	1.0768173254518176	0.9462926207026794	0.9250909805566115	0.9591196455894677
ANG	30	0.6726446940587809	104.17099053433333	1.001650023881745	1.0307181258237341	0.9676318502945211	1.1780371598972563	1.3560936153111725
ANGPTL2	20	0.141655375249027	73.399484911625	0.9560926234904058	1.1038967309468437	0.9400106455627508	0.9868003809915491	0.8933930993429806
ANGPTL7	15	0.5314712059832061	84.30058960816666	1.063145161655955	0.9815049055716732	0.9553499327723719	1.1375313565111391	1.1745086121743429
ANPEP	25	0.7131591920931442	116.60077513666667	1.0255026370472062	1.0011691953151558	0.9733281676376377	0.972108702028311	1.0423921082603416
ANXA5	15	0.45670573899329836	62.090581740333334	0.901345868281325	1.0033242318380888	1.0953298998805863	1.0039241759137048	1.1398989467838094
ANXA7	5	0.09272777553028336	77.63609640416666	0.9925327801819315	1.096235614351836	0.9112316054662326	0.7905289118542819	1.0531836737815652
AP2B1	25	0.8400292001034594	125.35997309636667	1.0618745675253989	1.0357863187102372	0.9023391137643638	1.0297022894091643	0.8983422175165094
AP3D1	5	0.030480427715255342	153.939880491	0.9706207994440764	1.0314736225827021	0.9979055779732215	0.806733027357135	0.9172492430430024
APCS	25	0.658112148196034	129.5078239113	0.8273855808425065	1.0582664633286423	1.1143479558288516	0.8798974695401176	0.9912012181975937
APLP1	145	0.9284835234061595	185.4244913957299	1.0255801332392256	1.0247725196767357	0.9496473470840388	0.9527724615610232	0.8681165004978338
APLP2	55	0.6284769191689314	204.6942292854394	1.0836326365588114	0.9551110728272525	0.961256290613936	0.8913743502701792	0.8497306773198535
APOA1	40	0.9085161736738196	122.3604306498125	0.9398975902702393	0.9168346167214099	1.1432677930083508	1.3019966756783323	1.147306417304115
APOA2	5	0.44191546223807204	53.59845440716667	0.7126921785993212	0.7784417291036878	1.508866092296991	1.2645417119516313	0.6887410172794838
APOA4	30	0.7003189011002005	126.00689463722223	1.124200341536217	0.8725904491434622	1.0032092093203206	1.0586233497193018	1.4461023247949814
APOB	65	0.7320812129209576	114.24256699441025	0.998500270942763	0.7608851061354733	1.2406146229217638	1.1431126457323082	1.1507976741259571
APOC1	15	0.9593669942590416	70.76944373477778	1.0433267674164588	0.8397501829422371	1.1169230496413038	0.8082527524642781	1.3306684166133833
APOC2	5	0.2334385183926663	81.80160918433334	1.0092785228155638	0.7620605593592521	1.228660917825184	1.3410704332147796	1.3146333108639618
APOD	90	0.7669499305861512	94.58543422393518	1.138127824314892	0.9660511657711182	0.89582100991399	1.2072405190965092	2.701779284733782
APOE	75	0.9294555182711055	131.1690540299111	1.0865660924860088	0.9377525799109911	0.9756813276030002	1.0368417977557947	1.1819267890345075
APOF	15	0.3874778089418722	173.9694363862222	0.8428263565559972	0.8131260458414813	1.3440475976025215	1.2654989135269878	1.7313936235575158
APOL1	50	0.5924476650192498	138.59402238021667	0.75155897807551	0.999470768774461	1.248970253150029	1.1437416896839918	1.050076740923525
APOM	10	0.5523213776526911	145.34311478725	1.0533694927317634	0.9446820521545249	1.0019484551137117	1.1944720438520529	1.8813184920661739
ARHGDIA	15	0.3638509126621807	197.6437654535	1.0007284739288536	1.037840891484767	0.9614306345863792	0.9410093029214401	1.0426496004136114
ARHGDIB	15	0.273266358492909	42.296193866833335	0.9689923030869115	1.0560299456525093	0.9749777512605792	0.965361483716178	1.014101426475343
ARL8B	5	0.022263016081646048	221.63433542033334	1.0251884630491892	0.9829562873858453	0.9918552495649655	0.9522205816677725	0.8883637496333369
ARMH4	25	0.5164201743043748	265.22163560216666	0.9962102139145451	0.9985811752871808	1.005208610798274	0.927795568486004	0.8514754720653535
ARPC5	5	0.0946687574140928	58.90636880533334	0.9118107375621668	1.1000335633085765	0.9881556991292566	0.9103845423526532	0.9688327234207805
ARSA	10	0.3439529630863101	71.31938483683334	1.0434605707516686	0.9829353368741511	0.9736040923741802	0.9604414014746765	1.0279365204106146
ARSB	10	0.07238852497388458	101.62284969475	0.9998068502525863	1.0277069743340945	0.9724861754133189	0.9336411629495134	0.9621504491455064
ART3	30	0.8674924640408824	143.26998839916666	1.0503456073541868	0.9997773998766966	0.9498769927691166	0.9414959708590157	0.9289984971300579
ASPH	30	0.839244099228635	195.66807973430556	1.0384162856795622	1.0405027219732983	0.9210809923471392	0.9622326103150968	0.9362208801656118
ASTN1	15	0.6492471100688252	48.021134509944446	0.9922253913007033	1.0354548381408255	0.9723197705584712	0.9914093894111209	0.8606257676698903
ASTN2	20	0.17824426333278015	126.61286003254166	1.0167484540445837	1.0260575109608563	0.9571940349945599	0.9632910957121805	0.8495293943313097
ATF6	5	0.2068490741471004	268.92609881183336	0.8766840040596532	1.2388059963625992	0.8845099995777475	0.9365812315941613	0.8323793051827447
ATP1A1	20	0.39988026076908195	142.41158304558334	0.9310783371413569	1.0550198496417855	1.0139018132168574	0.807352670776598	0.9467202150550867
ATP1A2	5	0.13576717042590886	83.38309401783334	1.0346924010105452	0.850252694704962	1.1150549042844926	0.8947213606458896	1.412427737507698
ATP1B1	15	0.5302333791302972	148.74776071444444	1.0107933485564935	1.0385545092534088	0.9506521421900977	0.9132312051570639	0.9044481117552431
ATP1B2	15	0.24332533423304084	98.64034872250001	1.0221798167923644	0.9886462920464324	0.989173891161203	0.9702041887534109	0.9299956013190278
ATP6AP1	30	0.5018193355991762	106.76618490436111	0.9733177945417553	0.9588798443537112	1.0678023611045335	0.8765714238509535	0.8675982474442584
ATRN	20	0.8564474605258888	115.21005689266667	1.0559122518918602	1.0193433183802654	0.9247444297278743	0.8894508833002116	1.3456192749034903
AXL	30	0.605450195138108	52.66590361497222	1.0265347317211984	1.0404669406230138	0.9329983276557879	0.9940012933124267	0.9834445181599236
AZGP1	65	0.6436069034197777	107.42346417826923	0.9074500877344382	0.9533055438343845	1.1392443684311775	1.2310934740688002	1.2146359257251007
B2M	60	0.6838947246690733	281.55994098238887	0.9980906101766592	1.0964902103772418	0.9054191794460993	0.7525574895190318	0.87890233788183
B3GALNT1	25	0.6610337257122915	128.0905724622	1.0310647300516536	0.9602726756373763	1.0086625943109704	0.913371486399793	0.8914973794538908
B3GAT3	10	0.2536697790025096	173.34026864316667	1.055198421636117	0.9585040641033977	0.9862975142604851	0.9464628577836666	0.8171297747846413
B3GNT2	10	0.14926508158633325	39.19991099008333	1.0885142673294446	0.9474168136222356	0.96406891904832	0.9130003191985289	0.8243455297557885
B3GNT9	10	0.34355657149098234	97.95467997733334	1.0671618306362596	0.9306355974578694	1.0022025719058711	0.9436996140066052	0.8097685927906124
B4GALNT1	15	0.44633558478291935	72.38589643572223	1.1030428247681434	0.9679383715521194	0.9290188036797369	0.88733437803089	0.92976667269611
B4GALNT4	10	0.6191047195717422	109.12166280325	1.135661672730294	0.9054179019810299	0.958920425288676	0.9688560944848544	0.8774904302218731
B4GALT1	30	0.6236187248343736	94.85134847838889	0.9950192336845917	1.055070286699381	0.9499104796160274	0.9273786375385588	0.724207283288133
B4GAT1	25	0.8338815484391261	291.12792707166665	1.0023690478899454	1.0541670072344225	0.9434639448756323	0.9650577553833837	0.9840978844313105
BACE1	15	0.5847603463088838	93.45025513166667	1.0372231478191145	1.015531305933355	0.9472455462475303	0.974740137596834	0.8634915324840324
BASP1	75	0.6809633735523867	242.18615141532223	0.9098099137241847	0.9775785123315739	1.1126115739442413	0.7647870615690171	0.7946191829334218
BCAM	35	0.9268113595533135	114.21601049635714	0.9946407206186654	1.0787562151761656	0.926603064205169	1.0198017034260645	0.9510356280945537
BCHE	40	0.8364691530529553	223.79306335064584	1.034058003759926	1.012938912099756	0.9530030841403178	0.9222997596764737	0.9018262559641019
BGN	15	0.3456961754452291	259.2401605795	1.0217599288129462	1.1249605979146338	0.8532794732724199	0.842957208764155	0.955680295465602
BID	5	0.08062680900814727	98.18352628966667	1.0930510149928774	0.9508641692605981	0.9560848157465245	0.9230934504135714	0.8699444518574947
BLMH	30	0.6546963966620893	98.12817887436111	1.024210793446981	1.0412410105254988	0.9345481960275202	0.913994985287729	0.9789150232667261
BMP6	10	0.21490408540919442	276.9749761676667	1.0201159077786528	0.9480705837114691	1.0318135085098779	1.2669393268115186	1.1844783712135871
BMP7	10	0.1356891915898233	108.60844469133333	0.9050223212347825	1.1196424684525803	0.9753352103126369	1.0975617272375158	1.115160416733366
BPNT2	15	0.3932742691624405	177.29369387333332	1.0232471866001318	1.0672840362990534	0.9094687771008148	0.9028499909864871	0.761531709448696
BRINP1	10	0.1756636817087193	135.09473953333332	1.1035480730448062	0.968356595241234	0.9280953317139599	0.9380379007280447	0.8972621870397941
BSG	5	0.12723174779730917	22.472982301166667	0.8533041073059751	1.08028725089325	1.0664086418007752	0.8247064602564049	0.8705486328124933
BST1	5	0.05483555253932159	116.48077917799999	0.9601769515817584	0.9772790080588689	1.0625440403593727	0.9420382920071061	1.0418709310790837
BTD	50	0.8932823121316349	197.71790302426666	1.0917425785810455	1.0315244741993261	0.8767329472196285	0.914411768054005	1.7084152072950747
C11orf87	5	0.08923116101311236	47.88214157816667	0.9125253822590815	1.0908896527576737	0.9965849649832449	0.7155178429951875	0.8408645342183041
C16orf89	35	0.725524000813399	101.59123155438095	1.134074949347791	0.9202424663233353	0.9456825843288738	1.0106594562941131	1.199965535613479
C1GALT1	20	0.7105816432519309	131.44995324716666	1.0191837606236478	1.0591186305633078	0.9216976088130444	0.9443975390957455	0.8894678719191189
C1GALT1C1	5	0.07064242422846943	282.40647705149996	1.0483277341812212	1.0327454878746058	0.9189267779441733	0.8835770087100226	0.9373394813134086
C1QA	15	0.5725932018550145	62.63335618716667	1.0607112254419762	1.0223898799569786	0.9168988946010455	1.004753100319959	1.45898586847121
C1QB	35	0.4613277327669378	93.39877364269049	0.9925036915832032	1.0926287769945102	0.9148675314222864	0.9915472206856419	1.0548591827108973
C1QBP	10	0.03352071662603063	64.38787707833333	1.029688350146893	1.006882452097738	0.9634291977553691	0.9822401709611865	1.022825453157567
C1QC	40	0.6870193193984685	103.42006029547917	1.010643138849233	1.0951991399252377	0.8941577212255294	0.9939669231305656	0.9565199438211578
C1QL1	10	0.7640676902427371	137.3003302955	0.9862451847826188	1.0184013499389433	0.9953534652784378	1.0875396667646902	1.0385356878593277
C1QTNF1	20	0.5985771577795628	103.93067458566667	1.1290297809180945	1.0718893705202481	0.7990808485616574	0.8136841903618588	0.9742365295319084
C1QTNF3	15	0.9964743813247896	97.70119590927777	1.0253380171264326	1.044475786203175	0.9301861966703925	0.8613714640621752	0.841962337063421
C1QTNF4	35	0.3845176583640048	160.08878022152382	1.0626264140472739	0.9765325080033926	0.9608410779493334	0.9596776375925906	0.813872447239637
C1QTNF5	20	0.47650449480172674	166.342360571125	1.0494775489117272	1.0727941641536793	0.8777282869345934	0.9548453845748548	1.0470884651847348
C1R	65	0.7210931374178554	122.33098438096154	1.0253941341956316	1.0754070828629636	0.8991987829414048	0.9635537850014665	1.353440162106304
C1RL	45	0.6000270337461889	113.86089413362963	0.8968067599183697	1.0406454261318498	1.0625478139497806	1.0695339737136782	1.0569866356571684
C1S	110	0.5465520800287166	113.9517258848106	1.0103034178265569	1.0698836355743562	0.919812946599087	0.928358262513132	1.1186284017795358
C2	10	0.25679655020855435	114.57297033116666	1.046909648207587	1.068207755271555	0.8848825965208582	0.9116550833049037	1.0000309094180164
C3	135	0.9720750917077672	161.94447610175308	0.9889751027873456	1.0035067658645553	1.0075181313480992	0.8590596467177948	1.028593815584032
C4A	35	0.9520386473397028	210.71076098711904	1.0270260091147976	1.0469887283418968	0.9259852625433056	0.9261402792336383	1.004683694347037
C4B	25	0.34808226702318723	96.58774066033334	0.9827464464129688	1.025768772260855	0.991484781326176	1.0415015978214397	0.9264763726143377
C4BPA	15	0.3844838246259232	87.96212402894444	1.1250336977720456	0.8396236959239133	1.0353426063040412	0.80495442756363	0.794305032919729
C4orf48	10	0.18101946741160585	88.97373554466667	0.9740072979822719	1.0756375804402958	0.9503551215774324	1.0525694271539856	0.8740176692082411
C5	30	0.6050946943054735	242.67471290936112	0.9070001212207448	1.0461958807350453	1.0468039980442096	0.8697663513201228	1.131614174779038
C6	35	0.5334592181553386	149.1325063957619	1.0354992853027167	1.0445432090566178	0.9199575056406655	0.8575889443145784	1.3906870159043407
C7	35	0.7138787030651045	125.66597875514286	1.1543170582423783	1.0252694563734956	0.8204134853841261	1.015529272526175	1.7524369677056768
C8A	15	0.17440227734128885	235.12289666527778	1.0257329965514543	1.025969707476348	0.9482972959721975	0.9385421528724369	0.9313205241834317
C8B	30	0.5883567767181772	274.47468923944444	0.991495558438087	1.0368193718650054	0.9716850696969077	0.9459887383455781	0.9173322525974331
C8G	35	0.3449070670995691	136.95852286535714	0.9972969938084857	1.0217695648093796	0.9809334413821348	1.042039707060616	0.993135282554569
C9	10	0.15471822292374995	88.24966635508333	0.8746754520172045	1.1858315104833483	0.939493037499447	0.9668986503520638	0.9674962232911818
CA1	10	0.11514313457900573	40.42652617575	1.0938377741450753	1.037478536083292	0.8686836897716327	1.22544430444328	1.0503409863279516
CA10	20	0.6892025567817675	144.89279061854168	1.027110952594253	0.9552252801668278	1.0176637672389188	0.9540694397068914	0.94278022076082
CA4	40	0.5247940616688687	100.83069261854166	0.994690979045395	1.0161328970043861	0.989176123950219	0.9957401791550307	0.9307926586835134
CACHD1	70	0.4413393967594859	156.8229481949881	1.0149679127441888	1.041669206667298	0.9433628805885131	0.9213099131710337	0.8807804047031872
CACNA2D3	55	0.760513075269663	125.95109769701514	1.0560661216774874	1.0239924207592033	0.9199414575633096	1.0176678236358176	0.9155441635089316
CADM2	25	0.717716304554943	168.16415016846665	1.00479385522316	1.0185033053169545	0.9767028394598857	0.989133973164696	0.8855365378347086
CADM3	80	0.966464056634659	145.2779920110625	0.9988612420580889	1.0555350476090049	0.9456037103329061	0.9266123690503606	1.1618345527941163
CADM4	30	0.5797949098578057	59.435878875777775	1.0451260283441122	1.0294561158050342	0.9254178558508539	0.9759769760476613	0.9829936769524291
CALB1	35	0.45424471920190285	124.98610126690477	1.0335123797714507	1.0512766342719349	0.9152109859566142	0.8585138078079007	0.9586030355058781
CALB2	5	0.07476601006188019	98.91172218833333	1.0275853907029484	1.0570539060165338	0.9153607032805178	0.7828343285244413	0.9367920735832588
CALR	75	0.48221118535317087	213.80418597535555	1.042910961017863	1.0527134978221468	0.9043755411599901	0.9792834851403107	0.9701367873368414
CANT1	55	0.6511304962450687	166.55959852357577	1.0207017868940156	1.0043072207213835	0.9749909923846007	0.9335550841099722	0.9003225694470701
CANX	30	0.5558387998056249	113.57585802902777	1.0031142190744606	1.0286133197945257	0.9682724611310138	0.8843898869430344	0.9363804570097896
CAPG	15	0.26984480404394245	171.17316757455555	1.0098682964677201	1.0651345319738172	0.9249971715584628	0.9734733240170689	0.9481480778744735
CAPZA1	10	0.43697813732793783	51.79987243241667	0.9833784867271632	0.9959754962536123	1.0206460170192244	0.7714799254262485	1.032350087160343
CAPZA2	5	0.07318131139523201	42.467731124000004	0.9237648172197653	1.0065477954234963	1.0696873873567383	0.9545527744968397	0.9823654279454367
CBLN1	50	0.9468840818237149	136.01064332765	0.9973589877463879	0.970612696149659	1.0320283161039532	0.9957516590326095	0.9869568826582459
CBLN2	25	0.7723621161431469	116.65144078493333	1.0045322059376995	0.9825731272459697	1.012894666816331	0.9340532240667625	0.9802891920831697
CBLN3	30	0.43454431783722874	88.18022135947223	1.0147990515464678	0.9307988213024212	1.0544021271511108	0.9936960780548568	0.9571199816985256
CBLN4	20	0.3023985321855454	61.53358300291667	1.0245799775101938	0.979379107135586	0.9960409153542201	0.9742356319135272	0.8355543114775709
CBR1	10	0.2318594422070292	97.18976943708333	0.969039894278366	1.1085043380233905	0.9224557676982437	0.8740671319859792	0.927557034507205
CCDC126	10	0.17025912698431342	118.59342751850001	0.984988325489435	0.9635428905845094	1.0514687839260555	1.2478692649929055	1.081308105029647
CCDC80	5	0.10829692683371393	83.21027715033334	1.0633884421348252	1.0616580869619914	0.8749534709031833	0.9558611443127656	0.9145577782599074
CCER2	20	0.17745639214016393	150.92249525583333	1.0646300549108478	0.9658863236045037	0.9694836214846487	1.0410456750353274	0.9454695838449555
CCK	10	0.4194389767916627	206.66248986916668	1.096946130959794	0.8308081170823374	1.0722457519578685	1.1125393682499287	0.9061792613868074
CCL14	5	0.047470237228151295	198.32255012716666	1.021345997011529	1.0330498185487758	0.9456041844396951	1.084499107565367	1.0979841015626968
CCN2	5	0.1593096843464322	58.4122940895	1.1026870158756221	1.080834811405717	0.816478172718661	0.808310627085733	2.35420446201443
CCN3	20	0.5943188752327662	311.637300406625	1.0054684086148429	1.0874014213128063	0.90713017007235075	1.0603287948461042	1.1733462485520445
CD109	50	0.7536372527623117	120.77010385315	0.9994014582504797	1.0709317663034084	0.9296667754461118	1.0725207200351476	1.0659147694580073
CD14	30	0.54450472628523094	90.12212802258334	1.1034467942684083	1.0546926361508928	0.8418605695806989	0.9538261437084881	1.5767351295646879
CD177	5	0.10319034294602682	61.23600042383333	1.0011970425429375	1.1025866142577412	0.8962163431993213	1.0604503006653898	0.9788206797822061
CD248	10	0.27355594072794115	149.17546416716667	1.1464114960477563	0.9750155138951666	0.8785729900570772	1.095174667295979	1.1039563361552895
CD33	5	0.1315300618165914	23.517479366666667	1.0824725016271266	1.0692122531056798	0.8483152452671936	0.8402069431814576	1.0794748566031485
CD59	20	0.9954174802974586	183.46914074775	0.9878460708696737	1.05971815757119	0.9524357715591361	0.9459302989295945	1.0823037940036255
CD83	10	0.5502257342590373	89.62881072466666	0.9666095135206003	1.0896585670847438	0.9437319193946558	0.9930927837303515	0.9701069869721108
CDH1	30	0.42665465359928606	118.04682702072222	1.0758969685574158	0.9741428055528923	0.9499602258896919	1.0821781030250948	1.0907855628899128
CDH10	30	0.3907659274021298	175.03634083622222	1.029459302690477	0.9951640876292984	0.9753766096802244	0.9220397444651772	0.8502476499280323
CDH11	45	0.5999988820234181	210.00136679609258	1.0270789406453198	1.0551017462843932	0.9178193130702872	0.931798922546488	0.8918768625350281
CDH12	10	0.8720232676014358	128.27818465058334	1.0636832999755077	0.9525239284398024	0.9837927715846898	0.8536201053730927	0.7947633645986149
CDH13	90	0.7834628268764214	238.46867177485186	1.008714979369255	1.0094239403709595	0.9818610802597854	0.9161602236908157	0.845889341397689
CDH15	40	0.5994148204034774	194.2797923443125	1.0331050818713121	0.9884725497475133	0.9784223683811744	0.8605144559873428	0.8778514872743803
CDH18	15	0.6392039960627156	117.73742857227778	0.988049625345656	1.005050616542248	1.006899758112096	0.9554598864945892	0.8984250624747635
CDH2	130	0.6886701406652229	137.39888531048717	1.0200050361237085	0.988438470636947	0.9915564932393445	0.9007375393380953	0.8518859697981114
CDH20	40	0.6431321266607353	169.02282753010417	1.0314263223222009	1.0280899247587592	0.94048375291904	0.918023975250406	0.9150921150300063
CDH22	30	0.4039129793233789	223.37208896122223	1.0792423124889636	0.9035652055874727	1.0171924819235636	0.9165424697537963	0.8941271803882606
CDH23	5	0.02271479076043928	95.62626456083333	1.0061030982842103	1.0190397582612716	0.974857143454518	0.9723098690302929	1.1148728030485657
CDH3	15	0.30525819554875766	83.41453921438888	0.9217379119490945	1.1066252509779522	0.9716368370729536	0.8085432275740003	0.9549577323696653
CDH4	30	0.1272803165334106	120.78759918147222	1.0289231680220943	0.9937265938395953	0.9773502381383105	0.8751394341823383	0.8884657290875378
CDH5	50	0.5247469587950161	141.90537197445	1.0223356596159776	1.0389008141886547	0.9387635261953678	0.9463122720067164	0.8883598341139446
CDH6	40	0.6299206515270135	100.25083421241666	1.036916717563084	0.9770951741952462	0.98598810824167	0.9167451645360432	0.867854567193957
CDH7	35	0.7190598406713227	167.33563365664284	1.0134851823951716	1.010130104398742	0.9763847132060866	0.8949079570130049	0.9047154466795276
CDH8	25	0.7262652130545857	211.96064065333334	1.0587385449109363	0.9630522546323028	0.9782092004567607	0.8740231566746144	0.8283207357622172
CDH9	35	0.8746387606473971	280.28398379619045	1.0361092974974486	1.0080032527920402	0.9558874497105116	0.9154920860365688	0.8043114564364653
CDHR1	5	0.04936764775783006	92.822940183	0.9931885080966678	1.0524196962992898	0.9543917956040425	0.9848208712391332	0.9656988768485151
CEL	25	0.5686535105534606	95.57082549636667	1.0470075557954046	1.0981913278826925	0.8548011163219028	0.8544579557597787	1.034656539048721
CELSR2	30	0.8034144292499641	177.435559692	1.1648116847256846	1.0215649090068266	0.8136234062674885	1.0306202233067845	0.9890711082630068
CEMIP	40	0.9248790437297877	149.70844032825	0.9949978295004074	1.049905877206595	0.9550962932929977	1.055296333787437	1.0285920831124462
CFD	20	0.18403215651983226	145.958466942875	1.0885252507700154	0.999135895025368	0.9123388542046168	0.9139511485531666	1.319017220934664
CFH	75	0.6705904290866883	83.1286638967	1.0051810115389543	1.0117569996872298	0.9830619887738158	0.9554407036049204	1.0040945116094127
CFHR3	5	0.3132726571097563	48.13927613133333	1.0976015200737197	1.2528533716306536	0.649545108295627	0.6655570364953178	1.766137467232521
CFI	60	0.7616885948426337	104.33006663998611	0.9770096132772734	1.078183809284363	0.9448065774383635	0.7906167440203632	0.9484901094149073
CFL1	5	0.038920953705746324	329.409185004	0.9624626260972358	1.04017078515992	0.9973665887428443	0.9078402656876997	1.0067304367013112
CFL2	5	0.03442740806361217	46.252435000333335	0.9976147714529507	1.035557995685088	0.96682723286196115	1.0702421018945973	0.841535780672293
CGREF1	35	0.5218054366217005	143.50919193766666	1.0056328657761828	0.9426523076458213	1.051714826577996	0.8834154161835985	0.9017196225167339
CHAD	5	0.11562462859428832	70.53743952166667	0.929440580422006	1.1334381580712491	0.937121261506745	0.9746440030387369	0.9210772567601255
CHGA	95	0.7016602693581943	208.56448417978947	1.0685986563729075	0.9413628737651947	0.9900384698618977	0.9545588456615569	0.8944719061918226
CHGB	75	0.766081608103859	133.01460243553333	0.9248916236914014	1.0442729482423114	1.030835428066287	0.8685921685530372	0.8781339458849542
CHI3L1	55	0.5608727261783604	139.37841868042423	1.0519910465241455	1.0355805648691052	0.9124283886067496	0.9832449685993705	1.265352378842899
